yelp_id,name,rating,category_name,distance_station,latitude,longitude,city_bikes_id,category
Wt0FJhWfiPZOosmPatAvXQ,Pizzeria Farina,4.2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}]",958.12158922563,49.27662275332361,-123.10011416319465,228,pizza
QKdYZM0mlAkks0NmDxjbQQ,Axum Restaurant,4.4,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}]",749.3049023924416,49.2814936637038,-123.07779582314,228,ethiopian
zs5zgv7rNOXurPQnqdW-qA,Fat Mao,4.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'thai', 'title': 'Thai'}]",828.4048128779066,49.27881,-123.09893,228,asianfusion
bb2yORNNEc22UH17ei7ntw,Virtuous Pie,4.2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",904.4293245677636,49.279716,-123.0999343,228,pizza
7XnemYpqDJkUWH6u4D_BdQ,Torafuku,3.8,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",951.9824168204598,49.27589499983855,-123.09961118220762,228,asianfusion
rRb2CvNCNWyPSQdeVme9-Q,Takenaka,4.2,"[{'alias': 'japanese', 'title': 'Japanese'}]",872.8056641214108,49.2783093,-123.0755801,228,japanese
Byj8zjp8Guix1NtxLpLRXA,Pink Pearl Chinese Restaurant,3.2,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",560.2416752561974,49.2806799,-123.08023,228,seafood
seDlMO8ZR9B4eZcAZNra9w,Fiorino,4.1,"[{'alias': 'italian', 'title': 'Italian'}]",850.158440241423,49.2784351,-123.0992476,228,italian
wLgCnQHiGmYKMRk_ZhxJ0A,Dosanko,3.9,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",507.7058572554403,49.28278,-123.09194,228,japanese
6qrRd4bXgVcJjXQEnpfi-Q,VV Tapas Lounge,4.6,"[{'alias': 'tapas', 'title': 'Tapas Bars'}]",381.4542894640919,49.2811633,-123.0830466,228,tapas
d0YyLeHs90eNBCACc6_WIw,Barbara,4.4,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",712.098156113129,49.2804544,-123.0970391,228,newcanadian
_m3GkGa5pIv9C_DHGMEzBQ,Silk Lounge,4.3,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'french', 'title': 'French'}]",1070.3352040899324,49.28307920881428,-123.10105578508488,228,indpak
iLeNiouZRJ0xNGNY8SrJLQ,Kosoo Pocha At Sai Woo,3.6,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",982.1586170711994,49.28015,-123.10099,228,asianfusion
iAw0VVcIb9wBuV8UWFhNdg,DD Mau Chinatown,4.2,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",974.4312256784576,49.2805314,-123.1009349,228,vietnamese
XZg7TWr4eBiVXeSca2_JUg,The Ramen Butcher,3.7,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",814.1948971429086,49.2786522,-123.0986176,228,ramen
z8Ll85vU-pEELbqbb7K-9w,Dalina,4.3,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",909.1483833214633,49.27871720471554,-123.1000357527092,228,grocery
O9KCg8IfPtbNSlk7M0OdSQ,Johnnie Fox's Irish Pub,3.9,"[{'alias': 'irish', 'title': 'Irish'}, {'alias': 'pubs', 'title': 'Pubs'}]",1284.988126561719,49.27142,-123.10129,228,irish
-rfxpW-yQOWm-ZkbM8C6pQ,Jade Dynasty Restaurant,3.5,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",986.3997692637558,49.28066,-123.10097,228,dimsum
RfcPs1GmBErgev2CJlkfQA,Manpuku Bento,4.5,"[{'alias': 'japanese', 'title': 'Japanese'}]",746.3822198919881,49.2802491373977,-123.097699172795,228,japanese
QbvMaN8JekZh9HWRn9e0LA,Addah,4.6,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",723.8749695321515,49.27969,-123.09752,228,himalayan
ZaO2ZLbdk-D269iNtYqDWg,La Boqueria,4.2,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",749.0966109503066,49.280466,-123.0976615,228,wine_bars
aFOMOdl6Qe6Qr5paoQmYYQ,"Juke Fried Chicken, Ribs and Cocktail Bar",3.2,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",927.0703420635799,49.2793701,-123.1008339,228,tradamerican
ZFb8DLs22exKf6tarNCr3w,RedBeef Noodle Kitchen,4.4,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'dumplings', 'title': 'Dumplings'}]",864.5169284551828,49.279908,-123.0995163,228,desserts
NN19pPLwqETuATMNlUNb_Q,New Town Bakery & Restaurant,3.7,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",998.5233677382834,49.280153,-123.101201,228,bakeries
dNmVUpOAW_fJ3YIFYktw2w,The Heatley,3.2,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'diners', 'title': 'Diners'}]",253.2019878210949,49.2810155,-123.089733,228,pubs
zXTFyNpsQkbuTZsLoV4gzg,Railtown Cafe,4.3,"[{'alias': 'cafes', 'title': 'Cafes'}]",863.9851788942833,49.2850022,-123.0955516,228,cafes
YgwvSMhPA6VXcZVACBhu8g,Miso Taco,4.2,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'mexican', 'title': 'Mexican'}]",843.6132482377371,49.277937,-123.098943,228,japanese
lXMlsQOibne9aOsnoyO1Zg,Kam Wai Dim Sum,3.9,"[{'alias': 'dimsum', 'title': 'Dim Sum'}]",803.4237941775953,49.28048,-123.098438,228,dimsum
gpTJqlxw4_bI_7K_R_Fw4w,Fujiya Japanese Foods,3.9,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'intlgrocery', 'title': 'International Grocery'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",829.9272352710069,49.27649,-123.07684,228,japanese
X2ID8p7zDWYCDkdg5vpP1A,Aussie Pie Guy,3.6,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'australian', 'title': 'Australian'}]",361.4640678809984,49.2801095059671,-123.082728725375,228,foodtrucks
djKcHZcez6Mtxfdk_i-kLw,Liquids And Solids,3.8,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'soup', 'title': 'Soup'}]",318.2211559303285,49.28135,-123.08461,228,cafes
ZOtPZtoI36Isu5lEzKibeQ,Propaganda Coffee,4.0,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",850.1620634915007,49.2804927884879,-123.09908829727,228,cafes
mk9L3-7-TsWz68N-JoDfDg,Pizza Coming Soon,4.1,"[{'alias': 'japanese', 'title': 'Japanese'}]",926.7505917861624,49.2805577,-123.1001444,228,japanese
90XZXjKo4ol0BqyOBQoJ8g,Floata Seafood Restaurant,2.8,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",927.8252477751164,49.27897,-123.10134,228,seafood
yeNenSjz_HCqngGFU5d8NQ,Phnom Penh,4.2,"[{'alias': 'cambodian', 'title': 'Cambodian'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",796.212378667594,49.278431,-123.098205,219,cambodian
rpJpZOvTPbVmBh2goK1iOA,The Mackenzie Room,4.5,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",861.12608822921,49.2832349,-123.0948578,219,newcanadian
1KSuwOYn_bmhAEAgUriYYA,Kissa Tanto,4.1,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'italian', 'title': 'Italian'}]",861.6188526384128,49.2806222,-123.09811350061167,219,japanese
8epZBQPYacy1-KQULLABmg,Alibi Room,4.3,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",1204.1005024939484,49.284201944511,-123.1001915385,219,pubs
3r9FUpajfS7Or9CVzUmFlg,St Lawrence Restaurant,4.4,"[{'alias': 'french', 'title': 'French'}]",1014.4888823867225,49.2832584031253,-123.097993419888,219,french
a_uX_ffrbXsWgUpD5pjW7g,Bodega On Main,3.9,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",917.3282691270758,49.27548853708847,-123.09968391901442,219,spanish
8imPeaQUj5Cbon_4kcrhQg,Cuchillo,4.2,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'bars', 'title': 'Bars'}]",1021.2446085974353,49.283262611469,-123.098110155039,219,latin
K1943yeGQELTUeiH6bDa2g,Bao Bei Chinese Brasserie,3.9,"[{'alias': 'chinese', 'title': 'Chinese'}]",991.538174870352,49.2796095312486,-123.100574596039,219,chinese
rbgjXYiutRMsKCOrzkm5aw,Oyster Express,4.5,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",759.6361547099111,49.2792784082144,-123.097397130932,219,seafood
LOy9EL7UeiKRqdUWUcbtZw,The Belgard Kitchen,4.1,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",971.1126404261474,49.2843189,-123.0953933,219,tapasmallplates
V-kQkPZzlOXIqk3rSqkikg,Ask For Luigi,4.1,"[{'alias': 'italian', 'title': 'Italian'}]",1089.1995735882238,49.2844485,-123.0976786,219,italian
r-UGAU1-PsZ6HNZW237O-Q,Salt Chinatown,4.1,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",901.8786460528346,49.28042301,-123.09855695,219,wine_bars
Egfp5GmntU_MjrTfMYYaQg,The Irish Heather Shebeen,4.1,"[{'alias': 'irish', 'title': 'Irish'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",791.3876550063787,49.27845932651142,-123.09813082383894,219,irish
t8U7xn26wG0PEcXvkKNdFA,Crackle Creme,4.3,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",783.5186022963519,49.27776,-123.0981399,219,desserts
nPpD5ZbLFb6OF204TW1lSA,MILA Plant-Based,4.4,"[{'alias': 'vegan', 'title': 'Vegan'}]",973.7685350195035,49.27963,-123.10017,219,vegan
7XnemYpqDJkUWH6u4D_BdQ,Torafuku,3.8,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",903.0948244954787,49.27589499983855,-123.09961118220762,219,asianfusion
Wt0FJhWfiPZOosmPatAvXQ,Pizzeria Farina,4.2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}]",928.6724759110384,49.27662275332361,-123.10011416319465,219,pizza
QKdYZM0mlAkks0NmDxjbQQ,Axum Restaurant,4.4,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}]",833.8347092870046,49.2814936637038,-123.07779582314,219,ethiopian
viUq9OyTgOGgcdyuNoey3w,The Garden Strathcona,4.8,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",405.9210021883496,49.28076,-123.08563,219,cafes
bb2yORNNEc22UH17ei7ntw,Virtuous Pie,4.2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",953.1565654544854,49.279716,-123.0999343,219,pizza
rRb2CvNCNWyPSQdeVme9-Q,Takenaka,4.2,"[{'alias': 'japanese', 'title': 'Japanese'}]",861.3403633645407,49.2783093,-123.0755801,219,japanese
seDlMO8ZR9B4eZcAZNra9w,Fiorino,4.1,"[{'alias': 'italian', 'title': 'Italian'}]",867.8645217708497,49.2784351,-123.0992476,219,italian
zs5zgv7rNOXurPQnqdW-qA,Fat Mao,4.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'thai', 'title': 'Thai'}]",853.7544417684312,49.27881,-123.09893,219,asianfusion
Byj8zjp8Guix1NtxLpLRXA,Pink Pearl Chinese Restaurant,3.2,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",649.1028790937406,49.2806799,-123.08023,219,seafood
d0YyLeHs90eNBCACc6_WIw,Barbara,4.4,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",795.9487072927872,49.2804544,-123.0970391,219,newcanadian
_m3GkGa5pIv9C_DHGMEzBQ,Silk Lounge,4.3,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'french', 'title': 'French'}]",1181.2709283567322,49.28307920881428,-123.10105578508488,219,indpak
iLeNiouZRJ0xNGNY8SrJLQ,Kosoo Pocha At Sai Woo,3.6,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",1039.7758680607194,49.28015,-123.10099,219,asianfusion
iAw0VVcIb9wBuV8UWFhNdg,DD Mau Chinatown,4.2,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",1039.8136617885405,49.2805314,-123.1009349,219,vietnamese
wLgCnQHiGmYKMRk_ZhxJ0A,Dosanko,3.9,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",691.1110958019144,49.28278,-123.09194,219,japanese
XZg7TWr4eBiVXeSca2_JUg,The Ramen Butcher,3.7,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",837.6393905893997,49.2786522,-123.0986176,219,ramen
O9KCg8IfPtbNSlk7M0OdSQ,Johnnie Fox's Irish Pub,3.9,"[{'alias': 'irish', 'title': 'Irish'}, {'alias': 'pubs', 'title': 'Pubs'}]",1163.3131353960582,49.27142,-123.10129,219,irish
6qrRd4bXgVcJjXQEnpfi-Q,VV Tapas Lounge,4.6,"[{'alias': 'tapas', 'title': 'Tapas Bars'}]",523.5300138867876,49.2811633,-123.0830466,219,tapas
z8Ll85vU-pEELbqbb7K-9w,Dalina,4.3,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",932.3923114744163,49.27871720471554,-123.1000357527092,219,grocery
-rfxpW-yQOWm-ZkbM8C6pQ,Jade Dynasty Restaurant,3.5,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",1049.956963140551,49.28066,-123.10097,219,dimsum
QbvMaN8JekZh9HWRn9e0LA,Addah,4.6,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",779.0394847592843,49.27969,-123.09752,219,himalayan
ZaO2ZLbdk-D269iNtYqDWg,La Boqueria,4.2,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",825.4625907649298,49.280466,-123.0976615,219,wine_bars
RfcPs1GmBErgev2CJlkfQA,Manpuku Bento,4.5,"[{'alias': 'japanese', 'title': 'Japanese'}]",817.1757559058105,49.2802491373977,-123.097699172795,219,japanese
aFOMOdl6Qe6Qr5paoQmYYQ,"Juke Fried Chicken, Ribs and Cocktail Bar",3.2,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",964.9108920905868,49.2793701,-123.1008339,219,tradamerican
ZFb8DLs22exKf6tarNCr3w,RedBeef Noodle Kitchen,4.4,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'dumplings', 'title': 'Dumplings'}]",912.3198536132849,49.279908,-123.0995163,219,desserts
zXTFyNpsQkbuTZsLoV4gzg,Railtown Cafe,4.3,"[{'alias': 'cafes', 'title': 'Cafes'}]",1038.6971044171792,49.2850022,-123.0955516,219,cafes
YgwvSMhPA6VXcZVACBhu8g,Miso Taco,4.2,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'mexican', 'title': 'Mexican'}]",841.7352993272826,49.277937,-123.098943,219,japanese
gpTJqlxw4_bI_7K_R_Fw4w,Fujiya Japanese Foods,3.9,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'intlgrocery', 'title': 'International Grocery'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",767.686170901231,49.27649,-123.07684,219,japanese
lXMlsQOibne9aOsnoyO1Zg,Kam Wai Dim Sum,3.9,"[{'alias': 'dimsum', 'title': 'Dim Sum'}]",876.5586639245196,49.28048,-123.098438,219,dimsum
8UaJ2I4Vv3cq8iT6vZOhSw,Ygm Cafe,0.0,"[{'alias': 'foodstands', 'title': 'Food Stands'}]",11.441274026232259,49.27715,-123.08708,219,foodstands
ZOtPZtoI36Isu5lEzKibeQ,Propaganda Coffee,4.0,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",920.5443583028818,49.2804927884879,-123.09908829727,219,cafes
mk9L3-7-TsWz68N-JoDfDg,Pizza Coming Soon,4.1,"[{'alias': 'japanese', 'title': 'Japanese'}]",993.1874399191938,49.2805577,-123.1001444,219,japanese
90XZXjKo4ol0BqyOBQoJ8g,Floata Seafood Restaurant,2.8,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",957.2264191876475,49.27897,-123.10134,219,seafood
i5GOK9Smt9nU2WBD083JVA,Kozu Sushi Pizza,4.3,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",859.3587271029555,49.27827,-123.07566,219,japanese
GHgCJXU50wU-YpBiCjpgkw,LanaLou's,3.9,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",907.0313571178592,49.2830301,-123.096308,219,musicvenues
iHW0kEuk3apSWjasvYGKiQ,Via Pasta,3.8,"[{'alias': 'italian', 'title': 'Italian'}]",888.2086486181382,49.279361,-123.099308,219,italian
9Waotz-_G9woVPWZTmZcwA,Lunch Lady,4.1,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",211.62908133709647,49.27497,-123.06915,235,vietnamese
cA_W0XQcTsYZUwOXlGj48A,Sopra Sotto,4.0,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",215.72906918424323,49.2711051,-123.0694651,235,pizza
ulsLlVcGvuLOSN0n3bR2zg,Harbour Oyster + Bar,4.2,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",143.91215462905473,49.2718946138822,-123.069181591272,235,cocktailbars
HTJTTobu5hXM2Xgqj8OBgg,Havana,3.5,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'caribbean', 'title': 'Caribbean'}]",80.9654726776795,49.273708,-123.069271,235,latin
l0cLT4c59zu0H8MVwp7vqA,Sula Indian Restaurant,4.1,"[{'alias': 'indpak', 'title': 'Indian'}]",156.54756782932634,49.2745279,-123.0693263,235,indpak
BsaN_ft3Rh75aEGIcJTtIA,Via Tevere Pizzeria,4.1,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'desserts', 'title': 'Desserts'}]",327.5914089933249,49.27387530438791,-123.06553445802784,235,italian
mcSFyiIU-ekK-wFm-I_mNg,Famoso Neapolitan Pizzeria,3.4,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",95.80298952608203,49.272346,-123.0693715,235,pizza
iHHnZb1YEP9vRXOc6-7Nrw,Memphis Blues,3.5,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]",82.05419453909744,49.2723737,-123.0693711,235,bbq
2ACWJP0YGyKhpU8vMUWPBg,Marcello,3.0,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",122.16304221499405,49.27204590144254,-123.06943334795372,235,pizza
LtAYiTJQIQXA2bxTpHZBJQ,Kulinarya,3.8,"[{'alias': 'filipino', 'title': 'Filipino'}]",146.9780303289294,49.2744901,-123.0693269,235,filipino
ieuUpA1eswgXDAfxp8B42A,La Mezcaleria,3.8,"[{'alias': 'mexican', 'title': 'Mexican'}]",337.1365175064497,49.2702237,-123.0694136,235,mexican
Laiv2EnIwZFMF9Jy-R0PAA,Absinthe Bistro,4.6,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'desserts', 'title': 'Desserts'}]",333.23012778468814,49.27607,-123.0692457,235,french
jKpHTUzCoXBFjdg8PMCsVA,The Charlatan,3.2,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'pubs', 'title': 'Pubs'}]",173.42837625415717,49.2717298,-123.0697249,235,tradamerican
IYyYpXSsD41g14_z-Zdtiw,Kin Kao Thai Kitchen,4.0,"[{'alias': 'thai', 'title': 'Thai'}]",364.9077323599481,49.276516,-123.0696335,235,thai
je53sE7RTFj9Nix0aatH3g,Viet Family- The Vegan House,4.8,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'vegan', 'title': 'Vegan'}]",139.68424368287316,49.271884015489945,-123.06942675558966,235,vietnamese
RWiQ7LyMroNtBR9JGlYozg,Downlow Chicken Shack,4.1,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}]",358.6799158668225,49.2765067,-123.0696349,235,chickenshop
I0r8kMimYW2BY6lINcZRFA,Kishimoto Japanese Kitchen,4.4,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",708.7917862396746,49.2665099,-123.06935,235,japanese
iPlWTqPac_B9qpS0Y_AhcQ,Tandoori Palace,3.7,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",164.01154313213937,49.2717682,-123.0697249,235,indpak
Ma2vzb0TaS5kYslDwE2D2w,Bar Corso,4.4,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",265.5583174508946,49.2707051,-123.0694651,235,wine_bars
YVVXdCm8GYmRpy13WkDKTA,Mogu Fried Chicken,4.7,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",281.4880954840521,49.2756074483614,-123.069326430559,235,japanese
kps_seTW758-4BPga_X68w,Dolce Amore,4.4,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'italian', 'title': 'Italian'}]",271.14512154206466,49.27069306211316,-123.06932196564716,235,icecream
wnNRw7Uo6LVlZxCBYDJnLw,Bombay Kitchen and Bar,4.1,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'catering', 'title': 'Caterers'}]",257.34023399125255,49.2753791,-123.06925001456972,235,indpak
IVa3Osaz6QtPAB2r31kBDQ,Don Oso's,3.6,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'mexican', 'title': 'Mexican'}]",29.768177101401974,49.27283657548601,-123.06985180824996,235,latin
MILJRoy07iy0bZUnR0G_jg,Sweet Cherubim,3.3,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",174.9220558680998,49.2746855,-123.0697373,235,vegetarian
deJiY5QyxKHe1IL4UZrH6Q,Eternal Abundance,4.0,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",259.04018441279266,49.2755401,-123.0696449,235,vegan
5lAYuU0vMEkYXMgSBUnDcw,Arriva Ristorante,3.1,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'italian', 'title': 'Italian'}]",244.18631111566938,49.2710933,-123.0697349,235,gourmet
GepW_CkeEoPbg-0fLb5FGw,Pepino's,4.1,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'pizza', 'title': 'Pizza'}]",643.6157703594816,49.2787695,-123.0705849,235,italian
qX3N-KukDJOU4hfb-dfvbA,The Dime,3.1,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'tradamerican', 'title': 'American'}]",253.48758275086706,49.2707332,-123.0697349,235,bars
WWTTonzyOSAs4bIlGxux3Q,Thai Basil,3.8,"[{'alias': 'thai', 'title': 'Thai'}]",118.42289427077185,49.27416,-123.06996,235,thai
5wdqTdKr06ufxc_HET3vjg,Sunrise Pizza & Steak House,3.7,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'steak', 'title': 'Steakhouses'}]",312.77942537421967,49.2759073,-123.0695552,235,pizza
u4AZREfoJWz92z88pneFWw,Loula’s Taverna,3.4,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'greek', 'title': 'Greek'}]",311.08631125002745,49.27032297845629,-123.0694111470238,235,cocktailbars
kRkcKra9sSwbB9RSMf1m2Q,Lombardo's Pizzeria & Restaurant,3.5,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",341.2010141047892,49.2700405,-123.0695981,235,pizza
